shipment_id,customer_id,origin_port,destination_port,container_type,booking_lead_days,transshipment_count,port_congestion_score,weather_risk_score,historical_delay_rate,carrier_reliability_score
TRN_03039,CUS_D,RTM,SHA,40HC,24,2,0.558,0.314,0.048,0.815
TRN_03040,CUS_C,HKG,HKG,40GP,20,2,0.569,0.082,0.113,0.811
TRN_03041,CUS_A,SHA,SHA,20GP,3,3,0.718,0.427,0.13,0.721
TRN_03042,CUS_D,SGN,PUS,20GP,26,2,0.622,0.2,0.436,0.695
TRN_03043,CUS_A,HAM,RTM,40GP,20,3,0.292,0.02,0.361,0.806
TRN_03044,CUS_A,HKG,HKG,20GP,8,0,0.482,0.262,0.167,0.448
TRN_03045,CUS_B,SGN,RTM,20GP,12,0,0.556,0.355,0.31,0.56
TRN_03046,CUS_A,SGN,HAM,40GP,14,1,0.659,0.329,0.411,0.772
TRN_03047,CUS_B,SGN,RTM,45HC,27,3,0.078,0.707,0.134,0.922
TRN_03048,CUS_C,SGN,SGN,40GP,17,3,0.158,0.447,0.391,0.769
TRN_03049,CUS_C,PUS,SHA,40GP,24,0,0.274,0.537,0.419,0.579
TRN_03050,CUS_A,HKG,SHA,40HC,1,0,0.338,0.662,0.364,0.988
TRN_03051,CUS_D,LAX,SHA,45HC,15,0,0.733,0.205,0.36,0.762
TRN_03052,CUS_A,SIN,HAM,20GP,3,3,0.457,0.572,0.096,0.673
TRN_03053,CUS_C,HKG,SGN,20GP,12,3,0.368,0.181,0.234,0.638
TRN_03054,CUS_C,PUS,SGN,40GP,16,3,0.459,0.166,0.469,0.763
TRN_03055,CUS_C,PUS,HKG,40GP,25,0,0.506,0.375,0.135,0.844
TRN_03056,CUS_C,HAM,SIN,40HC,9,2,0.414,0.308,0.142,0.648
TRN_03057,CUS_D,SGN,SIN,45HC,8,1,0.597,0.635,0.48,0.858
TRN_03058,CUS_A,SHA,HAM,40HC,25,3,0.246,0.212,0.325,0.713
TRN_03059,CUS_A,HAM,SIN,40GP,16,3,0.564,0.195,0.446,0.706
TRN_03060,CUS_A,LAX,SGN,40GP,22,3,0.095,0.241,0.367,0.519
TRN_03061,CUS_D,PUS,RTM,40HC,28,0,0.244,0.062,0.409,0.717
TRN_03062,CUS_D,HAM,LAX,40HC,2,1,0.855,0.06,0.348,0.888
TRN_03063,CUS_C,HAM,LAX,40GP,18,3,0.563,0.309,0.213,0.484
TRN_03064,CUS_D,PUS,PUS,45HC,3,2,0.693,0.685,0.448,0.593
TRN_03065,CUS_B,PUS,SGN,20GP,27,2,0.486,0.1,0.524,0.948
TRN_03066,CUS_B,HAM,HAM,40GP,13,0,0.506,0.342,0.467,0.75
TRN_03067,CUS_A,RTM,SIN,45HC,13,1,0.624,0.633,0.168,0.896
TRN_03068,CUS_B,PUS,SIN,40GP,6,3,0.357,0.168,0.212,0.935
TRN_03069,CUS_D,HAM,HKG,20GP,19,1,0.259,0.198,0.256,0.417
TRN_03070,CUS_D,SGN,SIN,40GP,16,3,0.219,0.488,0.023,0.923
TRN_03071,CUS_C,SHA,SHA,40HC,28,1,0.524,0.373,0.273,0.603
TRN_03072,CUS_C,RTM,SHA,40GP,1,3,0.101,0.175,0.308,0.874
TRN_03073,CUS_C,HKG,RTM,40HC,22,3,0.494,0.303,0.243,0.603
TRN_03074,CUS_A,RTM,SGN,40GP,28,2,0.71,0.428,0.229,0.737
TRN_03075,CUS_A,HKG,SGN,20GP,27,3,0.211,0.576,0.202,0.83
TRN_03076,CUS_A,RTM,SHA,45HC,19,0,0.314,0.212,0.204,0.859
TRN_03077,CUS_D,HKG,SIN,45HC,25,1,0.471,0.152,0.301,0.757
TRN_03078,CUS_C,RTM,LAX,45HC,2,0,0.164,0.425,0.059,0.371
TRN_03079,CUS_B,HKG,HAM,20GP,3,2,0.413,0.672,0.035,0.845
TRN_03080,CUS_B,HKG,SIN,45HC,21,1,0.508,0.449,0.159,0.828
TRN_03081,CUS_A,HAM,HKG,40GP,8,2,0.34,0.412,0.572,0.831
TRN_03082,CUS_A,RTM,SGN,20GP,21,3,0.534,0.063,0.221,0.724
TRN_03083,CUS_A,PUS,SIN,20GP,22,2,0.666,0.201,0.477,0.63
TRN_03084,CUS_D,SGN,HAM,40HC,20,2,0.181,0.172,0.248,0.488
TRN_03085,CUS_D,PUS,PUS,20GP,26,0,0.547,0.336,0.346,0.823
TRN_03086,CUS_A,SHA,SGN,40GP,7,2,0.337,0.598,0.227,0.821
TRN_03087,CUS_A,SGN,HAM,40GP,24,1,0.432,0.436,0.281,0.836
TRN_03088,CUS_A,SIN,LAX,40HC,24,3,0.185,0.553,0.296,0.698
TRN_03089,CUS_D,HAM,HAM,45HC,10,1,0.48,0.569,0.088,0.946
TRN_03090,CUS_D,LAX,SHA,20GP,6,2,0.293,0.661,0.21,0.823
TRN_03091,CUS_A,SGN,PUS,45HC,19,2,0.416,0.13,0.14,0.841
TRN_03092,CUS_D,RTM,SGN,40GP,26,1,0.339,0.234,0.213,0.769
TRN_03093,CUS_C,PUS,SGN,20GP,20,0,0.463,0.343,0.066,0.416
TRN_03094,CUS_C,RTM,HKG,40GP,4,1,0.686,0.268,0.209,0.773
TRN_03095,CUS_A,RTM,SIN,45HC,13,2,0.593,0.397,0.111,0.675
TRN_03096,CUS_C,LAX,SGN,40GP,12,3,0.572,0.372,0.099,0.897
TRN_03097,CUS_C,SGN,HKG,40HC,18,3,0.369,0.331,0.115,0.866
TRN_03098,CUS_B,SIN,LAX,40GP,17,1,0.368,0.194,0.251,0.564
TRN_03099,CUS_A,RTM,RTM,40GP,29,0,0.072,0.088,0.247,0.843
TRN_03100,CUS_B,HKG,SIN,40GP,25,0,0.336,0.183,0.177,0.781
TRN_03101,CUS_D,LAX,RTM,40HC,16,2,0.56,0.152,0.125,0.732
TRN_03102,CUS_B,PUS,SGN,45HC,5,1,0.717,0.218,0.322,0.472
TRN_03103,CUS_B,PUS,HAM,40GP,6,0,0.634,0.249,0.154,0.796
TRN_03104,CUS_D,LAX,SHA,20GP,5,0,0.1,0.306,0.004,0.759
TRN_03105,CUS_D,HKG,PUS,20GP,15,2,0.153,0.147,0.282,0.74
TRN_03106,CUS_D,SHA,SIN,40GP,5,1,0.325,0.281,0.095,0.905
TRN_03107,CUS_D,LAX,PUS,45HC,6,0,0.763,0.361,0.125,0.694
TRN_03108,CUS_A,RTM,LAX,40HC,5,1,0.106,0.259,0.134,0.67
TRN_03109,CUS_B,HAM,HKG,20GP,20,3,0.477,0.314,0.562,0.776
TRN_03110,CUS_A,SIN,SGN,45HC,9,3,0.373,0.501,0.385,0.916
TRN_03111,CUS_D,SIN,PUS,40GP,27,1,0.464,0.53,0.021,0.947
TRN_03112,CUS_C,HAM,RTM,20GP,15,3,0.476,0.354,0.461,0.81
TRN_03113,CUS_C,SGN,LAX,45HC,20,3,0.167,0.4,0.299,0.635
TRN_03114,CUS_D,RTM,PUS,40HC,16,1,0.232,0.182,0.309,0.623
TRN_03115,CUS_A,SGN,SGN,40GP,26,0,0.47,0.386,0.178,0.869
TRN_03116,CUS_B,SHA,SIN,40GP,4,0,0.372,0.212,0.506,0.774
TRN_03117,CUS_B,HAM,HAM,40GP,22,3,0.549,0.35,0.373,0.714
TRN_03118,CUS_C,PUS,RTM,45HC,17,0,0.331,0.828,0.646,0.809
TRN_03119,CUS_B,PUS,PUS,40GP,13,1,0.771,0.504,0.065,0.722
TRN_03120,CUS_B,LAX,HAM,40HC,21,3,0.378,0.649,0.288,0.481
TRN_03121,CUS_C,PUS,HKG,45HC,16,0,0.639,0.67,0.282,0.976
TRN_03122,CUS_A,SGN,RTM,20GP,19,1,0.212,0.362,0.745,0.503
TRN_03123,CUS_D,SIN,HKG,40HC,16,3,0.256,0.497,0.208,0.611
TRN_03124,CUS_D,LAX,SGN,40GP,4,3,0.515,0.175,0.399,0.712
TRN_03125,CUS_A,HKG,HAM,20GP,12,1,0.343,0.412,0.363,0.99
TRN_03126,CUS_C,HKG,PUS,45HC,29,0,0.422,0.287,0.243,0.804
TRN_03127,CUS_A,PUS,HKG,45HC,3,2,0.947,0.083,0.087,0.79
TRN_03128,CUS_A,SGN,PUS,45HC,7,1,0.518,0.529,0.333,0.871
TRN_03129,CUS_A,SIN,PUS,20GP,21,2,0.38,0.673,0.148,0.835
TRN_03130,CUS_C,PUS,HAM,40HC,5,2,0.544,0.252,0.435,0.79
TRN_03131,CUS_C,PUS,HKG,20GP,2,1,0.511,0.217,0.316,0.935
TRN_03132,CUS_B,LAX,RTM,40GP,23,1,0.522,0.45,0.328,0.893
TRN_03133,CUS_C,SGN,PUS,40HC,6,0,0.32,0.63,0.21,0.906
TRN_03134,CUS_A,LAX,RTM,20GP,7,2,0.282,0.088,0.077,0.876
TRN_03135,CUS_A,LAX,SHA,20GP,14,3,0.139,0.207,0.037,0.869
TRN_03136,CUS_B,HAM,SGN,45HC,25,3,0.235,0.465,0.055,0.855
TRN_03137,CUS_C,SIN,SHA,20GP,29,2,0.393,0.165,0.605,0.778
TRN_03138,CUS_C,RTM,HKG,40GP,8,2,0.529,0.279,0.481,0.849
TRN_03139,CUS_B,HAM,SGN,40HC,9,3,0.706,0.112,0.252,0.834
TRN_03140,CUS_B,HKG,PUS,45HC,15,0,0.031,0.47,0.222,0.717
TRN_03141,CUS_C,HAM,SGN,45HC,24,3,0.07,0.271,0.303,0.705
TRN_03142,CUS_B,PUS,PUS,20GP,2,0,0.09,0.335,0.093,0.667
TRN_03143,CUS_D,SGN,RTM,20GP,13,3,0.652,0.244,0.282,0.738
TRN_03144,CUS_C,LAX,LAX,45HC,4,0,0.532,0.213,0.307,0.666
TRN_03145,CUS_A,SHA,RTM,45HC,7,2,0.379,0.521,0.433,0.787
TRN_03146,CUS_D,SGN,HAM,20GP,19,0,0.302,0.437,0.528,0.574
TRN_03147,CUS_C,HKG,HAM,40HC,1,0,0.531,0.104,0.586,0.989
TRN_03148,CUS_D,PUS,RTM,40GP,26,2,0.245,0.536,0.29,0.935
TRN_03149,CUS_C,PUS,PUS,45HC,3,3,0.113,0.054,0.248,0.947
TRN_03150,CUS_D,SHA,LAX,45HC,24,0,0.753,0.459,0.168,0.768
TRN_03151,CUS_B,PUS,HKG,40HC,13,3,0.406,0.226,0.432,0.71
TRN_03152,CUS_B,LAX,RTM,45HC,17,3,0.213,0.123,0.183,0.718
TRN_03153,CUS_B,RTM,HAM,40GP,12,2,0.315,0.226,0.143,0.752
TRN_03154,CUS_D,PUS,PUS,40HC,11,1,0.603,0.245,0.416,0.865
TRN_03155,CUS_D,LAX,HAM,20GP,19,3,0.523,0.282,0.504,0.82
TRN_03156,CUS_B,RTM,HAM,20GP,10,2,0.234,0.405,0.228,0.966
TRN_03157,CUS_A,SIN,HKG,40HC,2,0,0.237,0.195,0.217,0.951
TRN_03158,CUS_A,SHA,LAX,20GP,1,3,0.681,0.291,0.578,0.772
TRN_03159,CUS_C,PUS,SHA,45HC,9,1,0.485,0.37,0.192,0.859
TRN_03160,CUS_C,HKG,RTM,20GP,7,1,0.516,0.109,0.211,0.772
TRN_03161,CUS_D,HAM,PUS,40GP,1,0,0.232,0.611,0.332,0.393
TRN_03162,CUS_D,PUS,RTM,40GP,3,1,0.095,0.462,0.169,0.591
TRN_03163,CUS_D,SGN,SHA,40GP,26,2,0.296,0.427,0.231,0.731
TRN_03164,CUS_D,SIN,PUS,40HC,15,3,0.385,0.065,0.159,0.915
TRN_03165,CUS_C,SGN,PUS,40GP,12,1,0.559,0.058,0.235,0.964
TRN_03166,CUS_C,HKG,LAX,40GP,27,2,0.389,0.705,0.426,0.691
TRN_03167,CUS_B,SIN,HAM,20GP,17,0,0.046,0.143,0.175,0.85
TRN_03168,CUS_A,SIN,PUS,20GP,4,0,0.504,0.361,0.127,0.782
TRN_03169,CUS_A,RTM,HAM,20GP,21,2,0.387,0.241,0.125,0.816
TRN_03170,CUS_A,HKG,SGN,40HC,21,0,0.182,0.581,0.027,0.699
TRN_03171,CUS_C,HAM,SGN,45HC,8,1,0.478,0.59,0.517,0.888
TRN_03172,CUS_C,SGN,LAX,40GP,20,0,0.841,0.371,0.371,0.441
TRN_03173,CUS_D,SIN,LAX,40HC,4,1,0.644,0.596,0.062,0.842
TRN_03174,CUS_B,LAX,SHA,45HC,29,1,0.683,0.573,0.082,0.817
TRN_03175,CUS_B,HKG,SIN,45HC,17,1,0.214,0.094,0.572,0.898
TRN_03176,CUS_C,RTM,RTM,20GP,9,1,0.461,0.362,0.329,0.804
TRN_03177,CUS_B,RTM,HKG,45HC,27,0,0.058,0.19,0.238,0.849
TRN_03178,CUS_D,HKG,SHA,40HC,15,3,0.34,0.127,0.347,0.774
TRN_03179,CUS_A,LAX,SHA,45HC,26,1,0.407,0.455,0.203,0.84
TRN_03180,CUS_A,SHA,SIN,45HC,3,3,0.499,0.33,0.169,0.676
TRN_03181,CUS_A,HKG,HAM,20GP,9,0,0.512,0.483,0.28,0.729
TRN_03182,CUS_C,SGN,SIN,45HC,13,0,0.484,0.064,0.328,0.761
TRN_03183,CUS_D,LAX,HKG,40HC,8,1,0.237,0.308,0.198,0.685
TRN_03184,CUS_B,HKG,RTM,40HC,16,0,0.289,0.651,0.144,0.537
TRN_03185,CUS_B,SIN,PUS,40GP,11,1,0.377,0.291,0.409,0.881
TRN_03186,CUS_B,SGN,SGN,45HC,26,3,0.38,0.346,0.346,0.988
TRN_03187,CUS_C,LAX,LAX,40HC,8,3,0.901,0.08,0.256,0.734
TRN_03188,CUS_B,SHA,RTM,40HC,6,1,0.599,0.347,0.07,0.398
TRN_03189,CUS_B,SGN,HKG,45HC,28,0,0.246,0.078,0.422,0.802
TRN_03190,CUS_B,PUS,RTM,40HC,21,1,0.531,0.543,0.04,0.957
TRN_03191,CUS_B,PUS,LAX,45HC,2,1,0.058,0.308,0.318,0.609
TRN_03192,CUS_A,RTM,PUS,40HC,25,0,0.378,0.183,0.474,0.631
TRN_03193,CUS_C,SHA,PUS,20GP,6,3,0.192,0.725,0.084,0.928
TRN_03194,CUS_D,SIN,LAX,20GP,20,2,0.413,0.489,0.344,0.568
TRN_03195,CUS_D,SHA,HKG,40HC,1,1,0.419,0.414,0.244,0.503
TRN_03196,CUS_C,LAX,SIN,45HC,8,1,0.555,0.36,0.269,0.57
TRN_03197,CUS_B,PUS,SHA,45HC,25,1,0.485,0.166,0.173,0.862
TRN_03198,CUS_D,HKG,SGN,40GP,1,1,0.037,0.687,0.176,0.66
TRN_03199,CUS_A,HAM,SIN,45HC,14,3,0.124,0.177,0.262,0.662
TRN_03200,CUS_A,RTM,SHA,20GP,12,2,0.33,0.194,0.146,0.844
TRN_03201,CUS_B,PUS,SGN,40GP,7,0,0.47,0.317,0.162,0.581
TRN_03202,CUS_C,RTM,RTM,40HC,4,0,0.291,0.293,0.254,0.734
TRN_03203,CUS_C,SIN,HKG,20GP,12,3,0.368,0.289,0.069,0.656
TRN_03204,CUS_C,RTM,SHA,45HC,11,1,0.314,0.526,0.349,0.339
TRN_03205,CUS_A,SIN,HAM,40GP,4,1,0.358,0.227,0.604,0.75
TRN_03206,CUS_C,RTM,RTM,40HC,21,3,0.376,0.056,0.126,0.837
TRN_03207,CUS_A,SIN,SHA,40GP,4,3,0.02,0.583,0.358,0.284
TRN_03208,CUS_B,PUS,HKG,45HC,12,2,0.681,0.408,0.445,0.646
TRN_03209,CUS_A,LAX,HAM,45HC,28,3,0.215,0.426,0.119,0.653
TRN_03210,CUS_C,SGN,SHA,40GP,11,2,0.279,0.751,0.118,0.958
TRN_03211,CUS_D,SIN,SGN,45HC,21,3,0.685,0.236,0.226,0.509
TRN_03212,CUS_A,SIN,SHA,40GP,14,1,0.166,0.379,0.236,0.92
TRN_03213,CUS_B,SIN,SHA,45HC,19,0,0.146,0.116,0.168,0.585
TRN_03214,CUS_C,RTM,PUS,40GP,23,0,0.502,0.589,0.245,0.81
TRN_03215,CUS_C,HAM,HKG,20GP,14,2,0.236,0.33,0.277,0.757
TRN_03216,CUS_B,SHA,RTM,45HC,19,3,0.397,0.136,0.192,0.974
TRN_03217,CUS_D,RTM,SHA,40GP,15,1,0.317,0.297,0.183,0.879
TRN_03218,CUS_A,SIN,PUS,40HC,10,2,0.608,0.466,0.346,0.55
TRN_03219,CUS_B,SHA,LAX,45HC,23,2,0.142,0.396,0.316,0.976
TRN_03220,CUS_A,SIN,RTM,40GP,12,3,0.553,0.211,0.251,0.416
TRN_03221,CUS_B,PUS,HKG,40GP,2,3,0.457,0.563,0.1,0.826
TRN_03222,CUS_B,HKG,SGN,45HC,8,2,0.269,0.405,0.418,0.779
TRN_03223,CUS_C,SHA,SIN,20GP,20,1,0.02,0.273,0.21,0.828
TRN_03224,CUS_C,LAX,PUS,20GP,20,1,0.158,0.353,0.207,0.448
TRN_03225,CUS_D,PUS,SGN,40GP,16,1,0.048,0.587,0.22,0.609
TRN_03226,CUS_D,SHA,SHA,45HC,13,3,0.526,0.345,0.312,0.94
TRN_03227,CUS_B,HAM,HKG,40HC,9,2,0.474,0.468,0.029,0.826
TRN_03228,CUS_C,HAM,HKG,20GP,2,0,0.802,0.187,0.181,0.624
TRN_03229,CUS_C,RTM,LAX,45HC,7,1,0.419,0.115,0.263,0.744
TRN_03230,CUS_A,SGN,LAX,20GP,29,1,0.143,0.562,0.331,0.56
TRN_03231,CUS_B,PUS,SHA,45HC,25,2,0.463,0.603,0.269,0.953
TRN_03232,CUS_D,HAM,SGN,20GP,3,3,0.407,0.467,0.045,0.716
TRN_03233,CUS_B,SIN,HAM,20GP,28,0,0.471,0.069,0.177,0.614
TRN_03234,CUS_D,PUS,HAM,40HC,23,2,0.371,0.171,0.389,0.839
TRN_03235,CUS_A,SGN,SIN,40HC,3,2,0.603,0.593,0.168,0.261
TRN_03236,CUS_A,LAX,LAX,40GP,13,0,0.242,0.188,0.064,0.775
TRN_03237,CUS_C,SHA,HAM,20GP,5,0,0.451,0.452,0.054,0.66
TRN_03238,CUS_D,SIN,PUS,45HC,21,0,0.275,0.63,0.199,0.829
TRN_03239,CUS_A,SGN,RTM,20GP,20,3,0.328,0.038,0.133,0.694
TRN_03240,CUS_C,SGN,SIN,45HC,7,0,0.298,0.202,0.323,0.862
TRN_03241,CUS_C,HAM,RTM,45HC,23,0,0.4,0.215,0.072,0.765
TRN_03242,CUS_D,RTM,SHA,40GP,9,1,0.44,0.268,0.578,0.732
TRN_03243,CUS_D,PUS,LAX,40GP,15,2,0.48,0.186,0.149,0.44
TRN_03244,CUS_A,HAM,SIN,40GP,4,1,0.3,0.27,0.576,0.52
TRN_03245,CUS_B,SIN,SGN,40HC,27,2,0.38,0.509,0.315,0.682
TRN_03246,CUS_D,SGN,SGN,40HC,6,1,0.337,0.523,0.18,0.958
TRN_03247,CUS_B,SIN,RTM,40HC,26,1,0.16,0.452,0.257,0.48
TRN_03248,CUS_C,SHA,HAM,20GP,25,2,0.252,0.356,0.157,0.831
TRN_03249,CUS_B,SIN,SIN,20GP,4,2,0.438,0.464,0.205,0.815
TRN_03250,CUS_C,HAM,SGN,40HC,4,2,0.738,0.744,0.34,0.732
TRN_03251,CUS_C,PUS,HKG,20GP,5,3,0.166,0.6,0.216,0.757
TRN_03252,CUS_B,SIN,RTM,40HC,25,1,0.354,0.602,0.257,0.703
TRN_03253,CUS_D,SHA,SIN,40GP,3,0,0.64,0.757,0.379,0.786
TRN_03254,CUS_B,HAM,SHA,40GP,18,0,0.199,0.601,0.285,0.942
TRN_03255,CUS_B,LAX,SHA,40HC,26,2,0.25,0.493,0.082,0.524
TRN_03256,CUS_D,SGN,HAM,40GP,9,1,0.485,0.164,0.553,0.838
TRN_03257,CUS_C,SHA,SIN,40GP,17,1,0.474,0.122,0.284,0.788
TRN_03258,CUS_C,HAM,RTM,40GP,3,2,0.819,0.267,0.073,0.679
TRN_03259,CUS_A,LAX,RTM,40GP,28,2,0.386,0.502,0.082,0.834
TRN_03260,CUS_D,PUS,SGN,40HC,18,3,0.439,0.48,0.071,0.659
TRN_03261,CUS_C,SHA,LAX,20GP,22,3,0.335,0.251,0.42,0.729
TRN_03262,CUS_C,HAM,SIN,20GP,8,2,0.409,0.15,0.018,0.789
TRN_03263,CUS_B,HKG,LAX,40HC,22,2,0.063,0.178,0.315,0.679
TRN_03264,CUS_B,SIN,SGN,40GP,19,3,0.509,0.546,0.367,0.953
TRN_03265,CUS_A,SGN,LAX,40GP,4,0,0.339,0.207,0.133,0.671
TRN_03266,CUS_D,RTM,SGN,40GP,17,3,0.674,0.353,0.504,0.724
TRN_03267,CUS_D,RTM,HKG,45HC,4,1,0.259,0.179,0.198,0.463
TRN_03268,CUS_B,SGN,LAX,40GP,20,0,0.276,0.307,0.214,0.686
TRN_03269,CUS_B,PUS,PUS,20GP,27,2,0.564,0.205,0.406,0.728
TRN_03270,CUS_A,SIN,SIN,40GP,25,3,0.533,0.479,0.108,0.641
TRN_03271,CUS_D,SIN,LAX,40HC,14,0,0.691,0.373,0.369,0.784
TRN_03272,CUS_C,HAM,HAM,40GP,26,0,0.367,0.178,0.098,0.856
TRN_03273,CUS_B,SHA,PUS,40HC,29,2,0.592,0.509,0.431,0.832
TRN_03274,CUS_D,LAX,SGN,45HC,14,2,0.304,0.079,0.42,0.835
TRN_03275,CUS_B,HKG,PUS,40HC,10,2,0.79,0.543,0.091,0.751
TRN_03276,CUS_A,LAX,SGN,20GP,6,3,0.628,0.363,0.123,0.794
TRN_03277,CUS_B,SIN,SGN,20GP,19,3,0.375,0.369,0.218,0.823
TRN_03278,CUS_D,SHA,SIN,40HC,12,3,0.369,0.406,0.436,0.572
TRN_03279,CUS_B,LAX,SHA,20GP,17,0,0.295,0.178,0.467,0.689
TRN_03280,CUS_D,SIN,SGN,40HC,28,1,0.174,0.28,0.048,0.694
TRN_03281,CUS_A,SHA,PUS,20GP,2,2,0.557,0.208,0.29,0.723
TRN_03282,CUS_B,PUS,SIN,40GP,9,3,0.282,0.119,0.344,0.416
TRN_03283,CUS_C,SHA,SGN,20GP,16,1,0.44,0.098,0.111,0.876
TRN_03284,CUS_D,HKG,LAX,40HC,21,2,0.247,0.132,0.32,0.739
TRN_03285,CUS_A,SHA,SIN,40GP,27,0,0.105,0.261,0.355,0.853
TRN_03286,CUS_D,HKG,SIN,40HC,26,3,0.454,0.392,0.119,0.76
TRN_03287,CUS_A,LAX,PUS,45HC,14,2,0.336,0.299,0.458,0.969
TRN_03288,CUS_B,HKG,PUS,20GP,17,0,0.368,0.551,0.308,0.703
TRN_03289,CUS_B,RTM,SIN,40GP,14,2,0.538,0.463,0.312,0.684
TRN_03290,CUS_C,HKG,SHA,40HC,4,1,0.495,0.477,0.202,0.757
TRN_03291,CUS_C,SHA,PUS,40GP,21,1,0.076,0.145,0.187,0.811
TRN_03292,CUS_A,PUS,SIN,20GP,24,1,0.147,0.609,0.225,0.356
TRN_03293,CUS_D,PUS,SIN,40GP,23,3,0.222,0.447,0.304,0.884
TRN_03294,CUS_B,SIN,HAM,40HC,11,3,0.076,0.126,0.494,0.873
TRN_03295,CUS_B,LAX,SIN,40HC,25,0,0.33,0.249,0.049,0.658
TRN_03296,CUS_D,PUS,HAM,45HC,7,1,0.579,0.536,0.259,0.753
TRN_03297,CUS_C,SIN,RTM,40HC,14,1,0.343,0.076,0.093,0.768
TRN_03298,CUS_B,LAX,SGN,45HC,8,3,0.183,0.439,0.352,0.871
TRN_03299,CUS_D,RTM,RTM,40GP,13,1,0.311,0.342,0.216,0.832
TRN_03300,CUS_B,SHA,SHA,45HC,27,2,0.439,0.441,0.089,0.644
TRN_03301,CUS_A,SGN,HKG,20GP,14,0,0.683,0.42,0.422,0.598
TRN_03302,CUS_B,LAX,PUS,20GP,22,3,0.32,0.078,0.259,0.602
TRN_03303,CUS_B,SIN,HKG,40HC,29,1,0.446,0.597,0.663,0.847
TRN_03304,CUS_A,PUS,PUS,40HC,5,1,0.648,0.37,0.248,0.789
TRN_03305,CUS_A,HAM,SHA,40HC,27,2,0.346,0.473,0.221,0.935
TRN_03306,CUS_C,HKG,PUS,40HC,4,2,0.767,0.093,0.132,0.75
TRN_03307,CUS_C,PUS,SIN,40GP,19,2,0.31,0.257,0.071,0.794
TRN_03308,CUS_B,RTM,RTM,20GP,14,3,0.121,0.141,0.024,0.688
TRN_03309,CUS_D,SHA,PUS,20GP,9,1,0.407,0.651,0.049,0.756
TRN_03310,CUS_D,SHA,RTM,40HC,19,2,0.21,0.561,0.332,0.509
TRN_03311,CUS_C,LAX,HAM,45HC,27,1,0.183,0.184,0.417,0.871
TRN_03312,CUS_A,HAM,LAX,40HC,3,0,0.471,0.427,0.083,0.776
TRN_03313,CUS_D,SHA,RTM,45HC,5,1,0.356,0.091,0.088,0.839
TRN_03314,CUS_D,PUS,HAM,40GP,15,2,0.813,0.191,0.29,0.756
TRN_03315,CUS_C,HKG,HKG,40HC,4,0,0.149,0.526,0.253,0.486
TRN_03316,CUS_D,SIN,RTM,40GP,10,2,0.187,0.055,0.283,0.705
TRN_03317,CUS_C,RTM,HKG,45HC,13,2,0.54,0.295,0.22,0.671
TRN_03318,CUS_C,SGN,SGN,20GP,13,2,0.138,0.311,0.232,0.947
TRN_03319,CUS_B,SHA,SIN,45HC,20,3,0.443,0.579,0.371,0.918
TRN_03320,CUS_D,LAX,RTM,40HC,14,1,0.16,0.199,0.401,0.785
TRN_03321,CUS_C,SHA,LAX,20GP,2,3,0.641,0.766,0.628,0.438
TRN_03322,CUS_D,SGN,RTM,45HC,19,2,0.299,0.301,0.156,0.723
TRN_03323,CUS_A,SGN,HKG,20GP,10,0,0.279,0.131,0.058,0.322
TRN_03324,CUS_A,HKG,RTM,45HC,1,1,0.313,0.015,0.028,0.795
TRN_03325,CUS_A,RTM,HAM,40HC,23,1,0.325,0.442,0.15,0.397
TRN_03326,CUS_A,HKG,SGN,40GP,13,0,0.126,0.29,0.071,0.433
TRN_03327,CUS_C,HKG,LAX,45HC,20,2,0.25,0.075,0.189,0.596
TRN_03328,CUS_A,HAM,HAM,40GP,19,3,0.091,0.408,0.123,0.914
TRN_03329,CUS_D,PUS,HKG,40HC,3,3,0.156,0.233,0.567,0.649
TRN_03330,CUS_C,HAM,LAX,40GP,25,2,0.382,0.426,0.701,0.422
TRN_03331,CUS_C,SHA,SHA,45HC,6,0,0.316,0.17,0.192,0.745
TRN_03332,CUS_A,PUS,RTM,20GP,22,3,0.688,0.312,0.257,0.958
TRN_03333,CUS_A,PUS,SIN,45HC,22,0,0.138,0.33,0.06,0.8
TRN_03334,CUS_D,RTM,RTM,45HC,4,1,0.734,0.32,0.214,0.885
TRN_03335,CUS_D,PUS,SHA,45HC,4,3,0.375,0.396,0.562,0.975
TRN_03336,CUS_A,SHA,HAM,40GP,25,3,0.628,0.329,0.344,0.881
TRN_03337,CUS_C,HAM,HAM,40HC,1,0,0.367,0.358,0.318,0.914
TRN_03338,CUS_B,HKG,RTM,45HC,7,2,0.67,0.207,0.279,0.797
TRN_03339,CUS_A,HAM,LAX,40HC,29,3,0.569,0.127,0.243,0.558
TRN_03340,CUS_D,LAX,HKG,40HC,4,1,0.312,0.102,0.807,0.885
TRN_03341,CUS_C,SIN,SHA,40HC,18,2,0.185,0.534,0.437,0.868
TRN_03342,CUS_B,LAX,LAX,40GP,11,1,0.072,0.152,0.554,0.773
TRN_03343,CUS_A,HAM,SHA,40GP,13,1,0.439,0.129,0.25,0.91
TRN_03344,CUS_D,SIN,HAM,40GP,4,2,0.259,0.922,0.329,0.976
TRN_03345,CUS_A,SHA,PUS,20GP,18,0,0.545,0.382,0.13,0.744
TRN_03346,CUS_D,HAM,SHA,40HC,10,3,0.73,0.655,0.334,0.659
TRN_03347,CUS_C,SHA,HAM,20GP,20,3,0.477,0.307,0.178,0.872
